fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
710556,2021-08-13 19:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,55,Brentford,2,True,42,Arsenal,0,False,H,Brentford Community Stadium,M. Oliver
710561,2021-08-14 11:30:00+00:00,2021,39,Premier League,Regular Season - 1,FT,33,Manchester United,5,True,63,Leeds,1,False,H,Old Trafford,P. Tierney
710565,2021-08-14 14:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,38,Watford,3,True,66,Aston Villa,2,False,H,Vicarage Road,M. Dean
710557,2021-08-14 14:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,44,Burnley,1,False,51,Brighton,2,True,A,Turf Moor,D. Coote
710559,2021-08-14 14:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,45,Everton,3,True,41,Southampton,1,False,H,Goodison Park,A. Madley
710560,2021-08-14 14:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,46,Leicester,1,True,39,Wolves,0,False,H,King Power Stadium,C. Pawson
710558,2021-08-14 14:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,49,Chelsea,3,True,52,Crystal Palace,0,False,H,Stamford Bridge,J. Moss
710563,2021-08-14 16:30:00+00:00,2021,39,Premier League,Regular Season - 1,FT,71,Norwich,0,False,40,Liverpool,3,True,A,Carrow Road,A. Marriner
710562,2021-08-15 13:00:00+00:00,2021,39,Premier League,Regular Season - 1,FT,34,Newcastle,2,False,48,West Ham,4,True,A,St. James' Park,M. Atkinson
710564,2021-08-15 15:30:00+00:00,2021,39,Premier League,Regular Season - 1,FT,47,Tottenham,1,True,50,Manchester City,0,False,H,Tottenham Hotspur Stadium,A. Taylor
710571,2021-08-21 11:30:00+00:00,2021,39,Premier League,Regular Season - 2,FT,40,Liverpool,2,True,44,Burnley,0,False,H,Anfield,M. Dean
710572,2021-08-21 14:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,50,Manchester City,5,True,71,Norwich,0,False,H,Etihad Stadium,G. Scott
710569,2021-08-21 14:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,52,Crystal Palace,0,,55,Brentford,0,,D,Selhurst Park,M. Atkinson
710570,2021-08-21 14:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,63,Leeds,2,,45,Everton,2,,D,Elland Road,D. England
710567,2021-08-21 14:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,66,Aston Villa,2,True,34,Newcastle,0,False,H,Villa Park,D. Coote
710568,2021-08-21 16:30:00+00:00,2021,39,Premier League,Regular Season - 2,FT,51,Brighton,2,True,38,Watford,0,False,H,The American Express Community Stadium,A. Taylor
710575,2021-08-22 13:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,39,Wolves,0,False,47,Tottenham,1,True,A,Molineux Stadium,S. Attwell
710573,2021-08-22 13:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,41,Southampton,1,,33,Manchester United,1,,D,St. Mary's Stadium,C. Pawson
710566,2021-08-22 15:30:00+00:00,2021,39,Premier League,Regular Season - 2,FT,42,Arsenal,0,False,49,Chelsea,2,True,A,Emirates Stadium,P. Tierney
710574,2021-08-23 19:00:00+00:00,2021,39,Premier League,Regular Season - 2,FT,48,West Ham,4,True,46,Leicester,1,False,H,London Stadium,M. Oliver
710580,2021-08-28 11:30:00+00:00,2021,39,Premier League,Regular Season - 3,FT,50,Manchester City,5,True,42,Arsenal,0,False,H,Etihad Stadium,M. Atkinson
710581,2021-08-28 14:00:00+00:00,2021,39,Premier League,Regular Season - 3,FT,34,Newcastle,2,,41,Southampton,2,,D,St. James' Park,P. Tierney
710584,2021-08-28 14:00:00+00:00,2021,39,Premier League,Regular Season - 3,FT,48,West Ham,2,,52,Crystal Palace,2,,D,London Stadium,S. Attwell
710577,2021-08-28 14:00:00+00:00,2021,39,Premier League,Regular Season - 3,FT,51,Brighton,0,False,45,Everton,2,True,A,The American Express Community Stadium,J. Moss
